"Routing_plan","FRRR_id_rgt","FRRR_AA","FRRR_AAs","FRRR_OvC","FRRR_TrC","FRRR_SlC","FRRR_RP","FRRR_AL","FRRR_WT","FRRR_RD","FRRR_RCD","FRRR_Ovt","FRRR_OvWt","FRRR_RV","FRRR_SNA","FRRR_RAA","FRRR_RSAA","FRRR_RSLA","FRRR_TRAS","SRRR_id_rgt","SRRR_AA","SRRR_AAs","SRRR_OvC","SRRR_TrC","SRRR_SlC","SRRR_RP","SRRR_AL","SRRR_WT","SRRR_RD","SRRR_RCD","SRRR_Ovt","SRRR_OvWt","SRRR_RV","SRRR_SNA","SRRR_RAA","SRRR_RSAA","SRRR_RSLA","SRRR_TRAS"
"Top-1 30/15/50/0","16970775","252","6.33043037158797","9.86428443328551","202.279308122973","0","1714500","8.45908282130902","4255.36659451659","5.69996711328623","1.30684961219068","36.3580086580087","0.0758574755533571","1596763.167501","Inf","7.47408978054136","6.29210477286279","0.577650091960203","0.132569787397396","15721373","182","5.65399910098186","0","174.397072511775","0","1245000","7.50124972803054","3223.98142135642","4.90254774833321","1.03811162728289","4.98106060606061","0.0113195001449605","1167660.922333","Inf","6.57999242620105","5.60877325710343","0.498750271969462","0.132023252195552"
"60/20/90/0","7529364","492","3.8351674916542","18.9197383501981","103.186296058135","0","3303000","3.67312282523998","3105.4698284172","2.16504086337212","0.408552696239507","380.505340273761","0.484088450669047","3110879.814167","Inf","2.89070973489579","3.71913006775148","0.407753487085307","0.209647801425273","13790097","971","6.97480418966594","25.9447091992198","191.481969968504","0","6664500","6.38023543826259","5372.06654727449","3.7685508389164","0.646933011065633","621.057827870824","0.806859220016588","6257155.7445","Inf","4.94459613272609","6.95783456182493","0.846847443917067","0.223866906632868"
"35/20/60/7","9382685","756","4.47630401143243","6.57741489318136","102.215803707588","0","6075000","4.81236887238874","3726.63084485407","2.44321534226395","0.579031556926511","270.191418330773","0.361971681487788","5846606.206167","Inf","3.80100188615184","4.09806732189547","0.207962374426488","0.154649727353302","13887555","1133","6.61895341885681","8.00319899859833","147.240648596234","0","9097500","6.73267549190555","5224.55949429875","3.5808902038415","0.776415908515795","370.358267426503","0.495631081160342","8749006.593666","Inf","5.26114333769437","6.33040369327827","0.292297534787106","0.169226019186839"
"*SUB* Run Second 25/10/90/10","16890381","1309","8.36043876055303","4.29975813764426","134.436334682877","0","5302500","8.17898006029262","6017.73158249158","5.77288987827257","1.33410899116599","964.565817700818","1.43891545543952","4819509.944666","Inf","7.48071404846687","8.08108673241482","0.848144628735671","0.129866127966433","5795323","409","2.84561063417336","1.84746476292903","45.7202915909417","0","1756500","2.74680392893343","1945.07738095238","2.10505630148493","0.472365853115687","248.511904761905","0.382626030608484","1607932.484166","Inf","2.50250981402533","2.78393173946101","0.264043829571195","0.139133282125512"
"*SUB* Run Third 35/10/90/0","18795321","1474","9.38998072801873","6.67852878816336","151.998897617327","0","13672500","9.59337328150497","6666.375998076","6.57383262278587","1.47378568179862","1075.15291726792","1.60447358649001","13117791.574168","Inf","8.29732782271058","9.04409655828984","0.425002252277068","0.134321859357836","7753415","512","3.76290386725607","1.74911424788329","63.1616763632731","0","5020500","3.85216640057821","2602.03571428571","2.68877876270901","0.614387038489737","337.255952380952","0.51675513739317","4835119.338333","Inf","3.29967957967479","3.64015966016583","0.152223434909111","0.142303873798445"
"90/30/120/0","5610463","475","2.93529411764706","14.9337808320537","78.4249798549557","0","4182000","2.87656100672065","2332.62519201229","1.68572053794536","0.310524794704221","261.736712749616","0.328472382485524","4010518.411167","Inf","2.18730016534351","2.89268292682927","0.166173419844152","0.21011243043478","1981417","185","0.994623655913978","0.789189189189189","22.8054054054054","0","1438500","0.958653948093848","738.818181818182","0.507936507936508","0.110189781096879","46.0909090909091","0.0623846437799926","1379023.704333","Inf","0.745889297114979","0.989680082559339","0.0438834172172402","0.173044583897297"
"90/20/90/10","79096538","6315","40.8142639919026","80.2125502004604","924.232016881084","79.2727272727273","58715250","39.8789226147293","28179.393297942","27.2883638388095","4.9679135290283","3639.89665378784","5.43572601146515","55839852.574169","Inf","32.566125973189","40.1094908658624","2.43197984141788","0.18709290806244","100613686","6431","49.6892677723308","79.217577246306","1183.53068046175","13.3910256410256","59465250","48.4006084873139","33366.5406581895","31.7526438825694","5.56001219662518","3852.17229862994","5.84721401271854","56498477.788334","Inf","38.6529307617408","48.9399105515622","2.83460295884716","0.198532441228811"
"75/20/90/10","67730291","4708","34.7905235859409","73.2991338813239","810.433845609315","80.8030888030888","43763250","34.1670255954029","24482.7434970778","23.0630514357644","4.17504774697243","3161.20807687357","4.6494540265186","41628992.991667","Inf","27.7724479290466","34.0778833886875","2.12561176348865","0.189732196003529","104359689","6212","51.1680443637374","85.7628365655865","1179.23992401606","13.4774193548387","58529250","50.4086822659393","34647.4282148149","33.212212411653","6.0241422206993","3520.47219858803","5.322055232281","55763358.596666","Inf","40.5979427794791","50.1200818189155","2.84221518832707","0.18955613712402"
"Run First 25/5/60/10","69567852","5157","31.632903409298","134.189790093617","672.617193842454","173.421678118979","21454500","33.1708652292742","24230.2870270674","20.4788649691733","4.48994750098629","2259.81898079592","3.46745671618134","19264815.294166","Inf","29.370776105041","29.3757791564929","5.42590940803845","0.143398521940463","86879905","4761","37.5075110293666","107.315271860371","789.786026772341","0","19030500","39.3855076157115","27354.0498787765","23.3224210172698","5.07367008831442","2244.83060232299","3.60427656951847","17047886.517497","Inf","34.7240463882607","34.6295515400698","5.33802790160398","0.13791844437805"
"*SUB* Run First 15/30/30/10","16903213","1197","7.86152540486506","3.19305020165439","128.278418203151","0","4747500","8.14867458627453","5898.1930976431","5.3407251599342","1.24841938861605","886.970016835017","1.34465139865231","4306340.405833","Inf","7.48703703981086","7.34764823576804","0.873778052430662","0.119426401321356","9709589","630","4.73843591772121","2.84078745972746","80.1675696178138","0","2646000","4.56274262068259","3252.94047619048","3.32425560263231","0.749148365072898","423.208333333333","0.64742606856897","2415512.411666","Inf","4.11166937264587","4.63647892407662","0.455417808347082","0.143194618788129"
"Run Third 45/10/90/0","56449674","4894","28.3232146048168","68.5437231108558","604.32416560862","162.984727272727","46440000","28.5638371400883","19617.3551363721","18.6198986870859","3.5847459149728","2215.80948596604","3.3959304126804","44256221.304997","Inf","23.5796084727931","27.3094819498741","1.82002047504382","0.168289592076349","90864652","5388","43.2007457387557","78.303499165975","906.429459719464","13.8344370860927","48518250","43.7634619653912","29113.9700870056","26.5526625012136","5.21382068551992","2834.30507340625","4.44548210719185","46196299.080833","Inf","35.796457089255","41.4530361861781","2.47750336967235","0.161483800853596"
"Run Second 35/10/90/10","76995666","6313","37.7855749394169","101.491728683789","792.980774445557","165.752066115702","27112500","36.7166676636895","26501.2379342858","25.3209048144629","5.03939606267925","2768.43971246559","4.28847310246561","24334307.280832","Inf","32.5334598448216","36.3897325327029","5.58767265566436","0.159534832950211","124352434","7293","57.7204583455038","122.936099665999","1212.03151403604","0","29470500","56.2403903036838","39190.8667724804","35.7950543180113","7.13840807592826","3707.11023319043","5.93091911586632","26351599.483335","Inf","49.1349467677313","55.2302828698852","7.55106472646503","0.156799959940853"
"Run First 25/5/50/10","18727287","1218","8.50271793609799","13.1688144906619","161.207522760195","0","4540500","8.76856261516379","6099.13215686275","5.40716435151793","1.11052631382423","870.021811465034","1.37885367323674","4001894.975001","Inf","8.08915793264678","7.63244473583743","1.32523601345144","0.124462791560205","25665820","1283","11.4289316358616","2.62641516227311","233.251897813222","0","4696500","11.366867033655","7717.14920948617","6.74824846125572","1.29802573467424","884.596991655687","1.42872068716489","4124873.256667","Inf","10.1224589448615","10.5244327379758","1.65760961562851","0.142080483532027"
"SWEEPER min/unl/200/0","50823854","3674","26.6546267567678","60.254186145917","614.242437323797","0","34941000","25.6746375164002","18196.7424381416","18.100627981135","3.20472622884536","2304.08932726503","3.42563736006535","33263467.899001","Inf","20.8429613125678","26.4530322949054","1.46402158289283","0.197706484076342","68860673","4372","34.5073951847934","51.7212793781017","832.109724322986","13.3057324840764","41588850","33.2749436518932","23036.9059193995","23.0928606756645","3.94500705957908","2306.4676467712","3.47571732255041","39568930.850498","Inf","26.5882097093281","34.2487571864759","1.85949884165402","0.209883623703582"
"Min/30/90/0","3771714","186","1.99009900990099","1.31395348837209","60.9679069767442","783.15","1696650","1.90994771821367","1505.26785714286","1.11506111470204","0.179828950733239","162.767857142857","0.216434996967242","1621149.390667","Inf","1.37924593504365","1.98542486518","0.291055845101682","0.251070644759476","3935486","178","1.96428571428571","1.58342878961436","64.8639429807815","0","1360500","1.87370816100686","1509.37104072398","1.05052583558082","0.156500361431513","183.701357466063","0.243524773978492","1275840.093666","Inf","1.34246001943983","1.92805755395683","0.13122873026724","0.257024741359411"
"60/15/80/0","5604810","274","2.84430753433449","10.7144635783006","78.652380952381","9.0752688172043","2178750","2.83612341860089","2315.41552197802","1.55366660314997","0.243037647073879","411.353021978022","0.530824968410792","2058327.405167","Inf","2.1225795621174","2.72182201341433","0.217636930321264","0.217574219613229","7872531","344","3.94619047619048","12.0921258346604","116.037243595116","21.0515463917526","2544750","3.75379558892181","3071.10769230769","2.00383092824041","0.310059355873866","538.460256410256","0.701189605265174","2390571.6015","Inf","2.72640686929864","3.89728923535833","0.324331829509812","0.233261906670273"
"SWEEPER Min/unl/200/0","18751067","1731","9.89218781738538","23.8711539209246","257.878154523414","8.97872340425532","14030250","9.51017201338691","7696.88498921246","5.86523535350596","1.00440450550265","1014.46034343635","1.3108414256164","13371934.214333","Inf","7.22251791197124","9.82159145071713","0.583264097970703","0.225341271680188","17687284","1311","8.95601770579758","15.2574516567577","219.524994134361","20.6262626262626","10002750","8.58420883541433","6848.34003623188","4.79410605287379","0.912392332758746","796.932427536232","1.03324158841937","9558612.576667","Inf","6.51599932410788","8.91808204264227","0.500366323326102","0.206758767867078"
"Akron Duration 75/20/90/0","13181483","480","7","46.0295346188617","100.357175768842","0","1107000","5.46081299415705","4787.6943884332","1.29855826209223","0.404858696917455","435.206449836713","0.635725853987963","895406.082499","0","4.71243365045041","7","2.20135785791795","0.0775566454754887","15767937","469","8","20.9598866233363","115.706022656493","0","1135500","6.21749515863345","5278.02678571429","1.50124752471299","0.410801830461434","473.179563492063","0.715994537413055","921449.974999","0","5.19823273886623","8","2.05791816665501","0.0810833173096532"
"Cleveland Duration 75/20/90/0","9432687","458","4.24219186386369","5.19241573033708","58.3270105701321","0","1321500","4.08587901479401","3310.8037999038","1.39046512501299","0.419602384452702","518.430591630592","0.780210344787359","1119448.074167","Inf","3.89806190648931","3.78381080031696","0.966859614700036","0.0687347503750857","11689435","488","6","3.68420277040967","70.9237474211612","0","1510500","5.00652893239691","3911.31909937888","1.90572790678772","0.55410942952957","514.847826086957","0.786274879720902","1298764.810834","0","4.72177803038306","6","1.02639135598261","0.0761431442969875"
"Toledo Duration 75/20/90/0","13145405","530","7","78.0800202671829","118.964960609456","0","1807500","5.7580960095067","4537.32165113009","2.38578814234282","0.606005320248664","438.649649434673","0.676766353292786","1536825.125834","0","5.07742714490101","7","2.02218078934137","0.107777365985094","25603955","968","13","74.3985548100535","258.474404584178","15.2481751824818","3496500","10.6278271371046","7964.17003439027","4.72068158682256","1.11392687232377","657.728006505953","1.04777995079697","2933589.388335","0","9.33641990593665","13","3.12133179650108","0.125386936388144"
"Run Second 25/10/90/10","13225823","972","6.41299633336275","2.9838056184803","107.621198916521","0","4005000","6.35280775622625","4583.16998075998","4.4579658566578","0.99073611951487","698.20664021164","1.05748551536407","3636141.195","Inf","5.78278320016937","6.17088441915889","0.665907706824559","0.132300251920614","5810065","367","2.69608804620246","2.07122106550729","45.9653716777685","0","1554000","2.74487830977105","1939.36904761905","1.8909184866055","0.444929972586553","255.541666666667","0.394458483187947","1421495.623333","Inf","2.47626035953497","2.57781889278169","0.268085434954265","0.131547447316567"
"120/30/120/0","5634692","208","2.90235042735043","4.43361116495445","99.3308689910835","0","1918500","2.79204885453194","2132.22619047619","1.91774440072756","0.277577353047885","340.619047619048","0.478315990994658","1785652.226666","Inf","2.14628837115954","2.84399366106683","0.219786553490191","0.255567900752064","17752746","595","8.61982406864991","10.3085492251696","275.493215720889","0","5509500","8.43593388803348","6167.80168165168","5.70346822448668","0.869177810094437","846.766100566101","1.23291739781242","5167265.391667","Inf","6.49672565537973","8.38728475653203","0.591522271928203","0.24346775669329"
"Caldwell Duration 75/20/90/0","11276447","302","5.11186233360899","29.3595890410959","118.148119223413","0","966000","4.76193982261163","4209.65476190476","2.11633666559702","0.463186705081825","612.556547619048","0.867954495231088","773451.8435","Inf","4.55057264698946","4.29594243364886","1.5118229841058","0.123584249358759","15621829","378","7.16418198355426","19.9037285517361","130.960838356718","0","1264500","6.36723087646073","5280.22032134532","3.01350790976902","0.664480288895314","619.425740925741","0.92712484031916","1037739.506834","Inf","6.25632784938529","6.40708470582412","1.91304382502095","0.105577362812524"
"Run First 15/30/30/10","15062249","905","6.15203581564403","5.65558327647322","108.511737099652","0","3369000","7.1540801453026","5154.61543530544","3.98754670317406","1.00957916555107","755.60664021164","1.16474481483047","3026850.342501","Inf","6.61715074460642","5.36273048005182","0.889721802114875","0.101689288301508","9710405","527","4.10941961959162","4.36841579210395","76.607283858071","0","2109000","4.49001116011112","3189.39880952381","2.74657935526147","0.642010495242394","397","0.619154431622596","1905346.929167","Inf","4.05202251765642","3.76513410761391","0.539599039041195","0.120415662751787"
"Run Second 35/10/90/30","16956694","568","7.55585843745012","17.9744242059311","212.973084515821","0","2143500","7.66735689144602","6183.08648459384","4.46046458918216","0.828272524934424","875.944152661064","1.26959712761254","1826054.258333","Inf","6.78418438437999","6.87264678086907","1.45120409144391","0.164237145076178","25627262","753","10.6447545340587","14.8522909120779","281.602009652952","0","2893500","11.3027189939489","8502.61012321012","7.10296627552786","1.38098364980135","1058.19774669775","1.60338469321722","2524107.328334","Inf","10.0568419191084","9.56494553869872","1.79686120433552","0.157050212885991"
"Portsmouth Duration 75/20/90/0","15088163","724","8","6.49475693763283","102.174629219487","0","2022000","6.23467106493103","5048.09153872824","2.68131240007626","0.603425403378765","818.456830663616","1.27173381888758","1648064.666666","0","6.23800501074315","8","1.84634845786346","0.0924665144685711","23711901","958","12","2.20462086173342","185.892336010689","0","2976000","9.69926772476336","7290.02536075036","4.69326983232402","1.00122918557271","928.864754689755","1.4600922775903","2478824.078333","0","9.1404109177309","12","2.32331860027236","0.110667379264091"
"SWEEPER min/unl/200/20","7465646","303","3.88115657392253","5.61275750897069","117.942718579048","0","2790000","3.74830537366068","2835.99579831933","2.47925104831046","0.386726635931158","438.511204481793","0.617449259292704","2612981.013333","Inf","2.91440452793964","3.81653966182695","0.266290968458345","0.229098607783788","19701944","680","9.68628747547398","15.1664135115522","317.326291865015","0","6258000","9.35480665523239","6953.1037962038","6.3936662529602","0.931468426633291","1044.56272061272","1.50047825761575","5857377.936667","Inf","7.1278689424114","9.49310693761415","0.677179964313451","0.256936225621949"
"Run First 25/15/90/30","13232360","419","5.83241452991453","23.031346740205","166.378963592664","0","1614000","5.93300137416394","4592.10119047619","3.66970812344943","0.680571426695782","592.565476190476","0.875913929883162","1374162.511666","Inf","5.35563171829834","5.27062200505793","1.23870834029812","0.168536682424401","23582256","623","9.00927255171934","18.473011386758","235.91506456422","0","2275500","10.2603225012761","7805.35407647908","5.70129877365555","1.14335861521234","980.309773559774","1.48750080117566","1957651.431667","Inf","9.36557663024729","7.61699634005276","1.90790370996104","0.138129579992305"
"Run Third 35/10/90/0","11302000","842","5.6226437230827","5.87544817568654","93.3534557523485","0","7851000","5.7538058085441","3968.45742664743","3.9795859392748","0.888882906951739","642.061726791727","0.962466247633178","7529734.906667","Inf","4.9720669282334","5.40683969398491","0.262384885948852","0.136273417903874","3865880","272","1.84561063417336","0.497099799425381","28.2117417466255","0","2568000","1.92814365885572","1323.36904761905","1.30330038700199","0.309808244320806","176.970238095238","0.267553314302606","2475720.359167","Inf","1.66934870901069","1.76515966016583","0.0731919764964812","0.128995259213947"
"20/10/60/0--","9441795","168","1.8927694367776","0","73.2026972056903","0","1012500","4.74302280630545","1858.04685143288","3.00521295385741","0.836822916565416","4.75961538461539","0.0124344597739522","960852.406334","Inf","4.36028569922983","1.69637479122936","0.256977193694546","0.0882391690545515","13807365","192","2.56329818612035","2.04595588235294","109.914643491603","0","1165500","6.60915463023828","2461.77036558213","4.20675726643184","1.10973500682624","15.5178409825469","0.0434501790712086","1100833.293","Inf","6.06215006314955","2.31528442622633","0.399737677454029","0.0921073749331179"
"40/20/60/0^","7480527","311","3.64625251509054","0.0240963855421687","89.9436297571237","0","466500","2.98104603150025","1845.9962406015","2.80837653086981","0.526387677242496","15.7930827067669","0.0344826198353609","347672.4415","Inf","3.26833308903268","3.64625251509054","1.01935557492545","0.156633641186473","15796000","555","7.43802307439283","0.612244897959184","179.156609348003","0","832500","5.89341380957911","3575.04210814761","5.73960034846604","1.04988125553805","45.7538360500569","0.0989609616900362","618613.208001","Inf","6.53638182759296","7.43802307439283","2.11679027205354","0.158697764552273"
"100/unl/120/0#","7523408","506","3.97887323943662","1.31913416635113","97.3771693857728","0","7401000","3.89049676184416","2157.97338877339","2.95542008241733","0.565251651862118","64.77920997921","0.119275754030069","7198662.968834","Inf","3.2952124212513","3.97846374730797","0.111754649201667","0.158033595597831","11839772","563","6","0.312915282392027","145.918125762227","0","8121000","5.83404095549946","2981.27820203146","4.30912471331068","0.824027104214987","46.1414782077826","0.0907557799014476","7895361.5135","0","4.91272986905161","6","0.166503779425539","0.158352101792892"
"*60/25/90/7","15015097","513","7.1110945444679","2.93095793095793","195.584475647617","0","2295000","6.57415826717231","4911.34321895425","5.60895156299418","0.967605912023884","176.605964052288","0.286834926620813","2042510.166833","Inf","6.43463342403706","7.02515391283069","1.46579512096657","0.171873747449486","23710410","614","11.1373345884485","3.08542165684839","322.532131185858","0","2550000","8.5304966168237","7177.95388390849","7.88083835122278","1.22363555717197","246.454054206028","0.402108616515327","2198289.3575","Inf","9.35551917150317","11.0812625618665","3.50180899394215","0.188162976935343"
"*45/15/75/7","7511280","257","3.11588054440347","0.101694915254237","84.132728711966","0","385500","2.98784826481156","2389.28022875817","2.85651059012576","0.644791379231096","43.249591503268","0.0719701047201041","288600.829334","Inf","3.37198639696972","3.11588054440347","1.01384665044268","0.131606518631182","5866228","179","2.60477011494253","0","70.1025815217391","0","268500","2.13997196525075","1764.49682539683","2.00494789548791","0.432590477753734","54.6793650793651","0.0900442024930482","191582.847333","Inf","2.50664445035902","2.60477011494253","0.860028034749245","0.131139503775077"
"Training","48852622","2278","22.1769724357496","132.056666165959","450.064263575791","0","9469650","22.6920305977564","17427.5456495386","10.4453923741916","2.19880806623392","1469.20359553998","2.1654940459381","8450557.815167","Inf","19.8746882852111","16.9736463491314","4.19630208334825","0.134209364350068","86865027","3888","38.6801792193538","221.614867336181","913.704275257444","63.2881355932203","15540450","37.4273326494312","29979.244259694","21.6919047478298","3.7951053136236","2970.26316565458","4.3078150691842","13711319.24433","Inf","32.8585247643396","29.6206095750558","8.20761797319184","0.173484666064665"
"Route 1 Long 75/30/120/10","9455685","981","4.84804230262126","10.8972678457728","104.396554396596","4.93063583815029","3696000","4.4075117216896","3369.3940672231","3.54481393248464","0.516385405652718","288.247214076246","0.426569873172518","3258448.632833","Inf","3.8656944573278","4.76259525518512","0.683493779350656","0.208097574831317","19770561","1876","9.77469172506575","33.5068577602728","223.215648533929","0","6936000","8.68435950390587","6748.85881661442","6.96072156552101","0.931760547104164","606.628996865204","0.893495086707335","6026966.129499","Inf","7.56768178891353","9.64166196426277","1.54351077731863","0.223213297578459"
"Special Aus 120/20/90/0","5618380","318","2.98901098901099","6.88331280788177","52.6548303229338","0","841500","2.46050881923495","1990.43885281385","1.11220612281386","0.220783839785124","115.21158008658","0.173387624616339","690465.481166","Inf","2.24021343703668","2.99386503067485","0.605114557823563","0.12612350547028","1943013","127","1","0","22.4251968503937","0","379500","0.830482749230567","662.526315789474","0.69208770257388","0.0947960466822819","32.5263157894737","0.0490943755958055","315168.203333","0","0.75363321799308","1","0.169517250769433","0.226247219574198"
"Route 1 30/20/90/0","5655188","407","2.68908050565536","17.0022797750447","58.3023297067171","0","984375","2.42698329624238","2005.28027459954","1.94994733301443","0.327694936750206","193.030389016018","0.286976108068146","814703.759334","Inf","2.36041978878702","2.29554367201426","0.765644601778467","0.17661120500763","7922973","562","3.65115646017989","13.8352053294735","86.2796709903691","62.2533333333333","1137000","3.01358479897773","2704.23505175983","2.63355926863348","0.423543996563743","263.176045548654","0.38758342200339","881188.381","Inf","3.06208757209347","3.16451148828412","1.44887000599657","0.202828493391544"
"Training SSI-Austin","26317862","1897","11.6925526706462","59.5367431311166","238.343748786003","15.3382599716019","8182125","12.2999816228082","9205.17745098039","6.08719031353046","1.2440960065014","815.639459560048","1.23162130511746","7372633.541001","Inf","10.7652890627144","8.5925895435624","2.16654219672138","0.13385460361805","35691348","2991","16.3077278244032","96.5117222846648","349.784692541873","0","14098500","15.655887185771","11953.2166516152","9.55167263507387","1.62090873246685","1310.39242631383","1.96446425292241","12752735.887999","Inf","13.750030511544","13.4478592507038","2.93863790571227","0.167353587681325"
"DishNET 75/20/90/0","33853773","1560","17.9582259107418","83.5391647021925","361.784848137107","98.9444444444444","5136000","15.3379351979168","12077.340058397","7.79718171455984","1.51484854857354","946.427378971143","1.39135638514139","4467429.161166","Inf","13.4110342167751","17.7776494719985","3.780339176152","0.155315682307711","43504001","1821","21.8608159190914","114.836228471877","450.252701685854","55.7313432835821","6072000","18.8499471272312","14868.4051644262","9.92935958865164","1.73816389593724","1390.96463127516","2.03336651174095","5277232.299","Inf","16.2626848225149","21.1332517154844","4.36560785187515","0.161172898989237"
"Metro1 45/0/60/20","118498251","7199","59.6567939285809","385.744939381597","1462.06480914775","2706.36839334338","34600875","54.8252963815325","43596.3097999524","42.7813000456533","5.94884067971786","4925.71709273698","7.03859925305792","31432686.912833","Inf","47.6480021362866","57.5489644809229","14.1479245450673","0.22035824012298","122453435","7175","57.8420771048583","359.243321917765","1419.00023717658","276.766107474086","25789500","53.4740992043878","42632.0110714869","40.7662656543339","5.63837570837966","4659.7833530361","6.72467699455709","22685321.472667","Inf","46.5452966830278","54.8293300717408","12.5202580599308","0.219838805341938"
"Special Long 90/20/120/0","7549208","470","4","9.00974399108799","69.5273871567294","0","1150500","3.18618170624568","2705.72607851918","1.84352143937655","0.341580277737974","195.726078519182","0.28716607997218","924721.489","0","3.07584528510307","4","0.911061909233724","0.133142506248554","15759882","1087","7.97854407380266","23.4698665021013","149.089356201763","0","2850375","6.44327862762832","5487.22612451994","4.76086157709088","0.764514260305146","447.226124519936","0.648356114808638","2308009.8375","Inf","6.25625657372744","7.93221580998058","1.78038830614697","0.165414824982205"
"45/15/ 75 /7","11280998","402","5.27908454807232","0.180555555555556","167.805608465608","0","2682000","5.5817148300301","3255.20219421102","4.09607674014702","0.668481869412145","73.439822595705","0.133677710793936","2495460.313334","Inf","4.71472191518233","5.32804404096937","0.418993230972077","0.185758754811357","11825637","298","5.26922446590576","0.52567478604345","166.580353015824","0","1932000","5.57762010327281","3189.36402714932","3.93824213682065","0.642153295493036","52.9673642533937","0.0946397509630851","1796537.697499","Inf","4.65577383155877","5.22088589376725","0.424377347250046","0.189987840665833"
"Route 2 45/40/120/0","11282367","826","5.52659707496734","22.7936686297373","111.120614310859","0","1486875","4.58867260183965","3992.42033264981","4.07736986835744","0.718315960920435","357.731672362725","0.535209698110979","1141981.068333","Inf","4.77101927305731","3.54251470561655","1.7250078955835","0.176178358603566","11731917","851","5.48358006573629","15.5562354076315","108.396001987927","60.2451612903226","1839375","4.8364074558869","3990.19572224877","3.72744803775948","0.684708192980138","344.063885969103","0.515733123490509","1492558.3445","Inf","4.73545688360003","3.6376690473748","1.62004218674138","0.167161642295391"
"Training SS2","86605919","5752","39.7852499097284","232.606660019499","926.383781121711","20.9285423728814","19316250","38.2702178592087","31407.3021650178","23.8476359008547","4.24756152231652","2972.62066221412","4.30434799057235","16656251.380166","Inf","34.8604666516303","29.1068913022042","9.86826479154532","0.170137246019988","122299065","7013","53.9546678117259","328.658936826618","1224.29257612107","15.5773314634879","20877000","50.4609123762855","42097.75433699","29.5840582168087","5.49206081295459","3779.4203601056","5.52060868848013","17635437.092671","Inf","46.5165576533827","38.8854326851888","14.8885931603654","0.160955018900945"
"Metro2 65/15/90/15","116479413","6963","59.1155245207387","359.889492876807","1458.20988034161","1959.77146498902","29515875","52.9531835509501","42992.510047873","42.3589504399782","6.00302660357786","4803.67626922908","6.84718110309181","26476671.933335","Inf","46.7394566869772","56.526631713557","14.5037114133562","0.224217253085113","92746952","5178","44.4650589478137","241.822697140777","1105.83526738886","161.358645923365","18267000","40.2304706896601","32386.4906327102","31.1719848545297","4.30805123049474","3412.78571458794","4.91280854089563","16031738.192668","Inf","34.9773345434971","42.3580559503921","9.45677066500923","0.228743537604743"
"Min/20/60/7","56236345","938","28.3315378275148","188.182634582964","766.39165046271","0","2959500","22.6313726116967","17543.7375541126","14.8490772644372","2.14090016531461","5258.70894660895","9.01002969366927","2205366.028498","Inf","20.6134128024138","27.05260760694","9.16137585063428","0.227075982155956","61169734","1177","30.1246897524811","157.451313415078","736.425222159809","0","3660000","25.1712935277534","18366.2887085137","14.6298783019736","1.96957011527963","5319.91655844156","9.02638580884051","2972495.158667","Inf","21.6531215791506","29.3507108416435","7.54764127856693","0.206402965650551"
"DishNET 75 /20/90/0 ","58276071","2900","30.9836828309305","149.035581567501","586.561957264867","18.5688073394495","8260875","25.5108550445634","20758.7577779118","12.9269944928507","2.45019349705958","1721.73979176998","2.55898780984834","6932007.779665","Inf","23.1390169778952","30.8981419763373","6.92395340993828","0.14040269811782","79139364","3344","39.94581336596","202.139617688632","696.230182910935","7.3758389261745","10282500","34.0702962040284","26616.873223445","15.411406801536","3.11850643542768","2157.50681828155","3.23494839205551","8809376.838","Inf","30.3096330354057","39.7513244988316","7.68215590279077","0.124238495719857"
"Odessa Test 3: 200/Unl/200/0","13189639","1056","6.81142723415019","45.980773581381","181.239714085942","5.27814569536424","4002000","6.1442375171557","4844.48958167436","4.81239000165253","0.585632208172355","645.472474385518","0.93075112640969","3512406.786333","Inf","5.1440899426357","6.70634839710717","1.20897312903892","0.24848066234306","15733202","1285","7.69642945674669","66.658479987492","197.607859827684","143.391420490258","5473500","7.12832725928709","5487.60120189905","5.43573711196645","0.700177685803847","764.482236381809","1.10954457809185","4907214.421167","Inf","5.94446370181918","7.56565388748007","1.94647534951698","0.234708638421307"
"SWEEPER - Min/Unl/120/15","105351658","6260","54.0221797905259","352.041874817996","1370.01335208703","1132.31300409641","44466375","49.3754072689461","39024.2617733264","38.6711176222274","5.54393004610493","4398.18124143565","6.23356642281091","41488110.328332","Inf","41.8840172624462","51.053330464906","9.7496599249116","0.233162768399484","108537383","6340","52.6264029331395","275.963650029665","1313.28785992348","111.417647058824","46138500","49.5471975902714","37832.5588953455","37.2446587008075","5.21569595012088","4084.19064985728","5.90380937985759","43153552.364167","Inf","40.901339804846","49.2701357647496","7.14140821115399","0.233704377014919"
"90 /unl/150/ 7","15076323","979","7.51274034245476","101.875998111874","197.802870536216","0","3304500","6.45226423007212","4685.87650622063","4.87674421088647","0.910552675973952","962.500263709309","1.64694069738225","2665081.307501","Inf","5.70600691298888","7.17101556416915","2.32974780280042","0.244968168024468","23703288","1340","11.4201358803396","79.442454824587","307.532075702591","0","4719000","9.8811517309897","7274.70740790595","7.26228732511294","1.4242291813541","1482.02080248575","2.44442290677199","3886715.723167","Inf","8.50832959747691","11.0516898615532","2.70179185657793","0.249533615723824"
